Cases_CaseNumber,Products_ProductID,Products_Department,CaseTasks_Department
450222,CRNBRUX,C&B,Die Trim
450222,CRNBRUX,C&B,FIXED QC
450222,CRNBRUX,C&B,Outsource Design full contour
450222,CRNBRUX,C&B,Invoice and Ship
450222,CRNBRUX,C&B,SCHEDULING
450222,CRNBRUX,C&B,Scan for crowns
450222,CRNBRUX,C&B,Sinter
450222,CRNBRUX,C&B,Stain & Glaze
450208,CRNBRUX,C&B,FIXED MODELS
450208,CRNBRUX,C&B,Brux Porcelain
450208,CRNBRUX,C&B,Invoice and Ship
450208,CRNBRUX,C&B,C&B
450208,CRNBRUX,C&B,Outsource Design full contour
450208,CRNBRUX,C&B,CAD Mill crown/coping
450208,CRNBRUX,C&B,Stain & Glaze
450208,CRNBRUX,C&B,Die Trim
450208,INFCONT,MISC,C&B
450208,CRNBRUX,C&B,FIXED QC
450208,INFCONT,MISC,FIXED MODELS
450208,CRNBRUX,C&B,Scan for crowns
450208,INFCONT,MISC,Outsource Design full contour
450208,CRNBRUX,C&B,SCHEDULING
450208,INFCONT,MISC,Scan for crowns
450208,CRNBRUX,C&B,Sinter
450208,INFCONT,MISC,Sinter
450208,INFCONT,MISC,Brux Porcelain
450208,INFCONT,MISC,CAD Mill crown/coping
450208,INFCONT,MISC,Die Trim
450208,INFCONT,MISC,FIXED QC
450208,INFCONT,MISC,Invoice and Ship
450208,INFCONT,MISC,SCHEDULING
450208,INFCONT,MISC,Stain & Glaze
450086,,,
450227,DEN2RESET,Removables,Removables
450227,DEN2RESET,Removables,BUSOFF
450227,INFCONT,MISC,REMQC
450227,DEN2RESET,Removables,REMQC
450227,INFCONT,MISC,SCHEDULING
450227,DEN2RESET,Removables,SCHEDULING
450227,INFCONT,MISC,BUSOFF
450227,INFCONT,MISC,Removables
450057,CRNEZZ,C&B,Brux Porcelain
450057,CRNEZZ,C&B,CAD Mill crown/coping
450057,CRNEZZ,C&B,C&B
450057,CRNEZZ,C&B,Die Trim
450057,CRNEZZ,C&B,FIXED MODELS
450057,CRNEZZ,C&B,Outsource Design full contour
450057,CRNEZZ,C&B,Fixed QC
450057,CRNEZZ,C&B,SCHEDULING
450057,CRNEZZ,C&B,Invoice and Ship
450057,CRNEZZ,C&B,Scan for crowns
450057,CRNEZZ,C&B,Sinter
450057,CRNEZZ,C&B,Stain & Glaze
450358,DENCLASP,Removables,BUSOFF
450358,DENCLASP,Removables,PRINTING
450358,DENCLASP,Removables,Removables
450358,DENCLASP,Removables,REMQC
450358,DIGFLIP1-5,PARTIAL,PRINTING
450358,DIGFLIP1-5,PARTIAL,BUSOFF
450358,DIGFLIP1-5,PARTIAL,Removables
450358,DIGFLIP1-5,PARTIAL,REMQC
450358,DIGMODCADREM,Removables,REMQC
450358,DIGMODCADREM,Removables,BUSOFF
450358,DTARTICA1,Removables,PRINTING
450358,DIGMODCADREM,Removables,PRINTING
450358,DTARTICA1,Removables,Removables
450358,DIGMODCADREM,Removables,Removables
450358,DTARTICA1,Removables,REMQC
450358,DTARTICA1,Removables,BUSOFF
444507,DIGBRUXCRN,C&B,CAD DESIGN
444507,DIGBRUXCRN,C&B,BUILD MODEL
444507,DIGBRUXCRN,C&B,FIXED QC
444507,DIGBRUXCRN,C&B,BUSOFF
444507,DIGBRUXCRN,C&B,PRINT STUDY MODELS
444507,DIGBRUXCRN,C&B,C&B
444507,DIGBRUXCRN,C&B,SCHEDULING
444507,DIGBRUXCRN,C&B,FIXED MODELS
444507,DIGMODCADFIX,C&B,BUILD MODEL
444507,DIGBRUXCRN,C&B,SINTER
444507,DIGMODCADFIX,C&B,BUSOFF
444507,DIGBRUXCRN,C&B,STAINGLZ
444507,DIGMODCADFIX,C&B,CAD DESIGN
444507,DIGMODCADFIX,C&B,C&B
444507,DIGMODCADFIX,C&B,FIXED MODELS
444507,DIGMODCADFIX,C&B,FIXED QC
444507,DIGMODCADFIX,C&B,PRINT STUDY MODELS
444507,DIGMODCADFIX,C&B,SCHEDULING
444507,DIGMODCADFIX,C&B,SINTER
444507,DIGMODCADFIX,C&B,STAINGLZ
450463,DIGLAYCRN,C&B,FIXED QC
450463,DIGLAYCRN,C&B,BUSOFF
450463,DIGLAYCRN,C&B,SCHEDULING
450463,DIGLAYCRN,C&B,C&B
450463,DIGLAYCRN,C&B,SINTER
450463,DIGLAYCRN,C&B,CAD DESIGN
450463,DIGLAYCRN,C&B,STAINGLZ
441156,DIGEMAXMCRN,C&B,BUSOFF
441156,DIGEMAXMCRN,C&B,PORCELAIN
441156,DIGEMAXMCRN,C&B,C&B
441156,DIGEMAXMCRN,C&B,PRINTING
441156,DIGEMAXMCRN,C&B,CAD DESIGN
441156,DIGEMAXMCRN,C&B,FIXED QC
441156,DIGEMAXMCRN,C&B,SCHEDULING
449764,DIGANALOG,IMPLANT PT,BUSOFF
449764,DIGANALOG,IMPLANT PT,CAD DESIGN
449764,DIGANALOG,IMPLANT PT,C&B
449764,DIGANALOG,IMPLANT PT,FIXED MODELS
449764,DIGANALOG,IMPLANT PT,Fixed QC
449764,DIGANALOG,IMPLANT PT,IMPLANTS
449764,DIGANALOG,IMPLANT PT,Impl Eval/Set TA
449764,DIGANALOG,IMPLANT PT,Scan Abutments
449764,DIGANALOG,IMPLANT PT,SCHEDULING
449764,DIGBRUXCRN,C&B,CAD DESIGN
449764,DIGANALOG,IMPLANT PT,SINTER
449764,DIGBRUXCRN,C&B,FIXED MODELS
449764,DIGANALOG,IMPLANT PT,STAINGLZ
449764,DIGBRUXCRN,C&B,SCHEDULING
449764,DIGANALOG,IMPLANT PT,Tissue Trim
449764,DIGBRUXCRN,C&B,STAINGLZ
449764,DIGBRUXCRN,C&B,BUSOFF
449764,STRSR,IMPLANTS,CAD DESIGN
449764,DIGBRUXCRN,C&B,C&B
449764,STRSR,IMPLANTS,Fixed QC
449764,DIGBRUXCRN,C&B,Fixed QC
449764,STRSR,IMPLANTS,Impl Eval/Set TA
449764,DIGBRUXCRN,C&B,Impl Eval/Set TA
449764,STRSR,IMPLANTS,Scan Abutments
449764,DIGBRUXCRN,C&B,IMPLANTS
449764,STRSR,IMPLANTS,SINTER
449764,DIGBRUXCRN,C&B,Scan Abutments
449764,STRSR,IMPLANTS,STAINGLZ
449764,DIGBRUXCRN,C&B,SINTER
449764,STRSR,IMPLANTS,Tissue Trim
449764,DIGBRUXCRN,C&B,Tissue Trim
449764,STRSR,IMPLANTS,BUSOFF
449764,STRSR,IMPLANTS,C&B
449764,STRSR,IMPLANTS,FIXED MODELS
449764,STRSR,IMPLANTS,IMPLANTS
449764,STRSR,IMPLANTS,SCHEDULING
450329,DIGANALOG,IMPLANT PT,BUSOFF
450329,DIGANALOG,IMPLANT PT,CAD DESIGN
450329,DIGANALOG,IMPLANT PT,C&B
450329,DIGANALOG,IMPLANT PT,Design abutment
450329,DIGANALOG,IMPLANT PT,FIXED MODELS
450329,DIGANALOG,IMPLANT PT,Impl Eval/Set TA
450329,DIGANALOG,IMPLANT PT,FIXED QC
450329,DIGANALOG,IMPLANT PT,Impl. Abut. QC
450329,DIGANALOG,IMPLANT PT,SCHEDULING
450329,DIGANALOG,IMPLANT PT,Outsource Impl/Abutment
450329,DIGBRUXCRN,C&B,BUSOFF
450329,DIGANALOG,IMPLANT PT,Scan Abutments
450329,DIGBRUXCRN,C&B,C&B
450329,DIGANALOG,IMPLANT PT,SINTER
450329,DIGBRUXCRN,C&B,Design abutment
450329,DIGANALOG,IMPLANT PT,STAINGLZ
450329,DIGBRUXCRN,C&B,FIXED MODELS
450329,DIGANALOG,IMPLANT PT,Tissue Trim
450329,DIGBRUXCRN,C&B,Impl. Abut. QC
450329,DIGBRUXCRN,C&B,CAD DESIGN
450329,DIGBRUXCRN,C&B,SCHEDULING
450329,DIGBRUXCRN,C&B,FIXED QC
450329,STRSMT,IMPLANTS,C&B
450329,DIGBRUXCRN,C&B,Impl Eval/Set TA
450329,STRSMT,IMPLANTS,Design abutment
450329,DIGBRUXCRN,C&B,Outsource Impl/Abutment
450329,STRSMT,IMPLANTS,Impl Eval/Set TA
450329,DIGBRUXCRN,C&B,Scan Abutments
450329,STRSMT,IMPLANTS,Outsource Impl/Abutment
450329,DIGBRUXCRN,C&B,SINTER
450329,STRSMT,IMPLANTS,SINTER
450329,DIGBRUXCRN,C&B,STAINGLZ
450329,STRSMT,IMPLANTS,Tissue Trim
450329,DIGBRUXCRN,C&B,Tissue Trim
450329,STRSMT,IMPLANTS,BUSOFF
450329,STRSMT,IMPLANTS,CAD DESIGN
450329,STRSMT,IMPLANTS,FIXED MODELS
450329,STRSMT,IMPLANTS,FIXED QC
450329,STRSMT,IMPLANTS,Impl. Abut. QC
450329,STRSMT,IMPLANTS,Scan Abutments
450329,STRSMT,IMPLANTS,SCHEDULING
450329,STRSMT,IMPLANTS,STAINGLZ
450166,CRNEZZ,C&B,Brux Porcelain
450166,CRNEZZ,C&B,Die Trim
450166,CRNEZZ,C&B,C&B
450166,CRNEZZ,C&B,FIXED MODELS
450166,CRNEZZ,C&B,CAD Mill crown/coping
450166,CRNEZZ,C&B,Outsource Design full contour
450166,CRNEZZ,C&B,Fixed QC
450166,CRNEZZ,C&B,Sinter
450166,CRNEZZ,C&B,Invoice and Ship
450166,CRNEZZ,C&B,Scan for crowns
450166,CRNEZZ,C&B,SCHEDULING
450166,CRNEZZ,C&B,Stain & Glaze
450383,ART-EVQC-CLDR,MISC,
450163,CRNBRUX,C&B,C&B
450163,CRNBRUX,C&B,Brux Porcelain
450163,CRNBRUX,C&B,FIXED MODELS
450163,CRNBRUX,C&B,CAD Mill crown/coping
450163,CRNBRUX,C&B,Invoice and Ship
450163,CRNBRUX,C&B,Die Trim
450163,CRNBRUX,C&B,Outsource Design full contour
450163,CRNBRUX,C&B,FIXED QC
450163,CRNBRUX,C&B,Scan for crowns
450163,INFCONT,MISC,CAD Mill crown/coping
450163,CRNBRUX,C&B,SCHEDULING
450163,INFCONT,MISC,FIXED MODELS
450163,CRNBRUX,C&B,Sinter
450163,INFCONT,MISC,FIXED QC
450163,CRNBRUX,C&B,Stain & Glaze
450163,INFCONT,MISC,Invoice and Ship
450163,INFCONT,MISC,Brux Porcelain
450163,INFCONT,MISC,Scan for crowns
450163,INFCONT,MISC,C&B
450163,INFCONT,MISC,SCHEDULING
450163,INFCONT,MISC,Die Trim
450163,INFCONT,MISC,Stain & Glaze
450163,INFCONT,MISC,Outsource Design full contour
450163,INFCONT,MISC,Sinter
450148,,,
446142,DIGBRUXCRN,C&B,CAD DESIGN
446142,DIGBRUXCRN,C&B,BUSOFF
446142,DIGBRUXCRN,C&B,FIXED QC
446142,DIGBRUXCRN,C&B,C&B
446142,DIGBRUXCRN,C&B,SCHEDULING
446142,DIGBRUXCRN,C&B,SINTER
446142,DIGBRUXCRN,C&B,STAINGLZ
445674,DIGBRUXCRN,C&B,BUSOFF
445674,DIGBRUXCRN,C&B,CAD DESIGN
445674,DIGBRUXCRN,C&B,C&B
445674,DIGBRUXCRN,C&B,SCHEDULING
445674,DIGBRUXCRN,C&B,FIXED QC
445674,DIGBRUXCRN,C&B,STAINGLZ
445674,DIGBRUXCRN,C&B,SINTER
444023,DIGFCCRN,C&B,BUSOFF
444023,DIGFCCRN,C&B,CAD DESIGN
444023,DIGFCCRN,C&B,C&B
444023,DIGFCCRN,C&B,CAD SCANNING
444023,DIGFCCRN,C&B,OUTSRCBUS
444023,DIGFCCRN,C&B,DIETRIM
444023,HNY40,Alloy,DIETRIM
444023,DIGFCCRN,C&B,FINISHING
444023,HNY40,Alloy,FINISHING
444023,DIGFCCRN,C&B,FIXED QC
444023,HNY40,Alloy,FIXED QC
444023,DIGFCCRN,C&B,SCHEDULING
444023,HNY40,Alloy,OUTSRCBUS
444023,HNY40,Alloy,BUSOFF
444023,HNY40,Alloy,SCHEDULING
444023,HNY40,Alloy,C&B
444023,HNY40,Alloy,CAD DESIGN
444023,HNY40,Alloy,CAD SCANNING
448887,CSPHOTO2,CHAIRSIDE SERVICES,
450124,CRNBRUX,C&B,C&B
450124,CRNBRUX,C&B,Brux Porcelain
450124,CRNBRUX,C&B,CAD Mill crown/coping
450124,CRNBRUX,C&B,Die Trim
450124,CRNBRUX,C&B,FIXED MODELS
450124,CRNBRUX,C&B,FIXED QC
450124,CRNBRUX,C&B,Invoice and Ship
450124,CRNBRUX,C&B,Scan for crowns
450124,CRNBRUX,C&B,Outsource Design full contour
450124,CRNBRUX,C&B,SCHEDULING
450124,CRNBRUX,C&B,Stain & Glaze
450124,CRNBRUX,C&B,Sinter
450124,INFCONT,MISC,C&B
450124,INFCONT,MISC,Brux Porcelain
450124,INFCONT,MISC,CAD Mill crown/coping
450124,INFCONT,MISC,FIXED MODELS
450124,INFCONT,MISC,Die Trim
450124,INFCONT,MISC,Invoice and Ship
450124,INFCONT,MISC,FIXED QC
450124,INFCONT,MISC,Outsource Design full contour
450124,INFCONT,MISC,Scan for crowns
450124,INFCONT,MISC,Sinter
450124,INFCONT,MISC,SCHEDULING
450124,INFCONT,MISC,Stain & Glaze
449711,CRNBRUX,C&B,Brux Porcelain
449711,CRNBRUX,C&B,C&B
449711,CRNBRUX,C&B,CAD Mill crown/coping
449711,CRNBRUX,C&B,Die Trim
449711,CRNBRUX,C&B,FIXED MODELS
449711,CRNBRUX,C&B,FIXED QC
449711,CRNBRUX,C&B,Invoice and Ship
449711,CRNBRUX,C&B,Sinter
449711,CRNBRUX,C&B,Outsource Design full contour
449711,INFCONT,MISC,C&B
449711,CRNBRUX,C&B,Scan for crowns
449711,INFCONT,MISC,CAD Mill crown/coping
449711,CRNBRUX,C&B,SCHEDULING
449711,INFCONT,MISC,Die Trim
449711,CRNBRUX,C&B,Stain & Glaze
449711,INFCONT,MISC,FIXED MODELS
449711,INFCONT,MISC,Brux Porcelain
449711,INFCONT,MISC,Outsource Design full contour
449711,INFCONT,MISC,FIXED QC
449711,INFCONT,MISC,Invoice and Ship
449711,INFCONT,MISC,Scan for crowns
449711,INFCONT,MISC,SCHEDULING
449711,INFCONT,MISC,Sinter
449711,INFCONT,MISC,Stain & Glaze
450112,CRNBRUX,C&B,C&B
450112,CRNBRUX,C&B,Brux Porcelain
450112,CRNBRUX,C&B,CAD Mill crown/coping
450112,CRNBRUX,C&B,Die Trim
450112,CRNBRUX,C&B,FIXED MODELS
450112,CRNBRUX,C&B,FIXED QC
450112,CRNBRUX,C&B,Invoice and Ship
450112,CRNBRUX,C&B,Scan for crowns
450112,CRNBRUX,C&B,Outsource Design full contour
450112,CRNBRUX,C&B,Sinter
450112,CRNBRUX,C&B,SCHEDULING
450112,INFCONT,MISC,FIXED MODELS
450112,CRNBRUX,C&B,Stain & Glaze
450112,INFCONT,MISC,Invoice and Ship
450112,INFCONT,MISC,Brux Porcelain
450112,INFCONT,MISC,Outsource Design full contour
450112,INFCONT,MISC,C&B
450112,INFCONT,MISC,SCHEDULING
450112,INFCONT,MISC,CAD Mill crown/coping
450112,INFCONT,MISC,Stain & Glaze
450112,INFCONT,MISC,Die Trim
450112,INFCONT,MISC,FIXED QC
450112,INFCONT,MISC,Scan for crowns
450112,INFCONT,MISC,Sinter
450401,CRAHSC,SPLINTS,BUSOFF
450401,CRAHSC,SPLINTS,REMQC
450401,CRAHSC,SPLINTS,Removables
450401,CRAHSC,SPLINTS,SCHEDULING
450401,MODSTOREM,Removables,BUSOFF
450401,CRAHSC,SPLINTS,SPLINTS
450401,MODSTOREM,Removables,Removables
450401,MODSTOREM,Removables,SCHEDULING
450401,MODSTOREM,Removables,REMQC
450401,MODSTOREM,Removables,SPLINTS
450428,CRNBRUX,C&B,C&B
450428,CRNBRUX,C&B,Brux Porcelain
450428,CRNBRUX,C&B,CAD Mill crown/coping
450428,CRNBRUX,C&B,FINISHING
450428,CRNBRUX,C&B,Die Trim
450428,CRNBRUX,C&B,FIXED QC
450428,CRNBRUX,C&B,FIXED MODELS
450428,CRNBRUX,C&B,Scan for crowns
450428,CRNBRUX,C&B,Invoice and Ship
450428,CRNBRUX,C&B,SCHEDULING
450428,CRNBRUX,C&B,Outsource Design full contour
450428,CRNBRUX,C&B,Sinter
450428,CRNBRUX,C&B,Stain & Glaze
450428,CRNZIRCBR,C&B,C&B
450428,CRNZIRCBR,C&B,Brux Porcelain
450428,CRNZIRCBR,C&B,CAD Mill crown/coping
450428,CRNZIRCBR,C&B,Die Trim
450428,CRNZIRCBR,C&B,FINISHING
450428,CRNZIRCBR,C&B,FIXED QC
450428,CRNZIRCBR,C&B,FIXED MODELS
450428,CRNZIRCBR,C&B,Invoice and Ship
450428,CRNZIRCBR,C&B,Outsource Design full contour
450428,CRNZIRCBR,C&B,Scan for crowns
450428,CRNZIRCBR,C&B,SCHEDULING
450428,CRNZIRCBR,C&B,Sinter
450428,CRNZIRCBR,C&B,Stain & Glaze
449885,DENFULPSET,Removables,BUSOFF
449885,DENFULPSET,Removables,REMQC
449885,DENFULPSET,Removables,Removables
449885,DENFULPSET,Removables,SCHEDULING
449885,INFCONT,MISC,Removables
449885,INFCONT,MISC,BUSOFF
449885,INFCONT,MISC,REMQC
449885,INFCONT,MISC,SCHEDULING
450068,CRNBRUX,C&B,CAD Mill crown/coping
450068,CRNBRUX,C&B,Brux Porcelain
450068,CRNBRUX,C&B,FIXED MODELS
450068,CRNBRUX,C&B,C&B
450068,CRNBRUX,C&B,Invoice and Ship
450068,CRNBRUX,C&B,Die Trim
450068,CRNBRUX,C&B,Outsource Design full contour
450068,CRNBRUX,C&B,FIXED QC
450068,CRNBRUX,C&B,Scan for crowns
450068,INFCONT,MISC,Brux Porcelain
450068,CRNBRUX,C&B,SCHEDULING
450068,INFCONT,MISC,CAD Mill crown/coping
450068,CRNBRUX,C&B,Sinter
450068,INFCONT,MISC,Die Trim
450068,CRNBRUX,C&B,Stain & Glaze
450068,INFCONT,MISC,Invoice and Ship
450068,INFCONT,MISC,C&B
450068,INFCONT,MISC,Outsource Design full contour
450068,INFCONT,MISC,FIXED MODELS
450068,INFCONT,MISC,Scan for crowns
450068,INFCONT,MISC,FIXED QC
450068,INFCONT,MISC,SCHEDULING
450068,INFCONT,MISC,Sinter
450068,INFCONT,MISC,Stain & Glaze
450187,DIGBRUXCRN,C&B,CAD DESIGN
450187,DIGBRUXCRN,C&B,BUILD MODEL
450187,DIGBRUXCRN,C&B,FIXED MODELS
450187,DIGBRUXCRN,C&B,BUSOFF
450187,DIGBRUXCRN,C&B,FIXED QC
450187,DIGBRUXCRN,C&B,C&B
450187,DIGBRUXCRN,C&B,SCHEDULING
450187,DIGBRUXCRN,C&B,PRINT STUDY MODELS
450187,DIGBRUXCRN,C&B,STAINGLZ
450187,DIGBRUXCRN,C&B,SINTER
450187,DIGMODCADFIX,C&B,BUSOFF
450187,DIGMODCADFIX,C&B,BUILD MODEL
450187,DIGMODCADFIX,C&B,C&B
450187,DIGMODCADFIX,C&B,CAD DESIGN
450187,DIGMODCADFIX,C&B,FIXED MODELS
450187,DIGMODCADFIX,C&B,FIXED QC
450187,DIGMODCADFIX,C&B,PRINT STUDY MODELS
450187,DIGMODCADFIX,C&B,SINTER
450187,DIGMODCADFIX,C&B,SCHEDULING
450187,DIGMODCADFIX,C&B,STAINGLZ
450093,CRNFCCNP,C&B,BUSOFF
450093,CRNFCCNP,C&B,CAD DESIGN
450093,CRNFCCNP,C&B,C&B
450093,CRNFCCNP,C&B,CAD SCANNING
450093,CRNFCCNP,C&B,FINISHING
450093,CRNFCCNP,C&B,DIETRIM
450093,CRNFCCNP,C&B,FIXED QC
450093,CRNFCCNP,C&B,SCHEDULING
441713,DIGMODCADREM,Removables,BUSOFF
441713,DIGMODCADREM,Removables,IMPLANTS
441713,DIGMODCADREM,Removables,CAD DESIGN
441713,DIGMODCADREM,Removables,PRINTING
441713,DIGMODCADREM,Removables,SCHEDULING
441713,DIGMODCADREM,Removables,Removables
441713,SGSTNTBSKY,Surgical Guides,SCHEDULING
441713,SGSTNTBSKY,Surgical Guides,BUSOFF
441713,SGSTNTBSKY,Surgical Guides,CAD DESIGN
441713,SGSTNTBSKY,Surgical Guides,IMPLANTS
441713,SGSTNTBSKY,Surgical Guides,PRINTING
441713,SGSTNTBSKY,Surgical Guides,Removables
450341,DELIVERY,DELIVERY,Removables
450341,DELIVERY,DELIVERY,BUSOFF
450341,DELIVERY,DELIVERY,REMQC
450341,DELIVERY,DELIVERY,SCHEDULING
450341,DENFULPSET,Removables,Removables
450341,DENFULPSET,Removables,BUSOFF
450341,DENFULPSET,Removables,REMQC
450341,DENFULPSET,Removables,SCHEDULING
450341,INFCONT,MISC,REMQC
450341,INFCONT,MISC,BUSOFF
450341,INFCONT,MISC,SCHEDULING
450341,INFCONT,MISC,Removables
447080,,,
450437,DIGBRUXCRN,C&B,CAD DESIGN
450437,DIGBRUXCRN,C&B,BUSOFF
450437,DIGBRUXCRN,C&B,SINTER
450437,DIGBRUXCRN,C&B,C&B
450437,DIGBRUXCRN,C&B,STAINGLZ
450437,DIGBRUXCRN,C&B,FIXED QC
450437,DIGBRUXCRN,C&B,SCHEDULING
450115,CRNEZZ,C&B,C&B
450115,CRNEZZ,C&B,Brux Porcelain
450115,CRNEZZ,C&B,CAD Mill crown/coping
450115,CRNEZZ,C&B,Sinter
450115,CRNEZZ,C&B,Die Trim
450115,INFCONT,MISC,FIXED MODELS
450115,CRNEZZ,C&B,FIXED MODELS
450115,INFCONT,MISC,Invoice and Ship
450115,CRNEZZ,C&B,Fixed QC
450115,INFCONT,MISC,Outsource Design full contour
450115,CRNEZZ,C&B,Invoice and Ship
450115,INFCONT,MISC,Stain & Glaze
450115,CRNEZZ,C&B,Outsource Design full contour
450115,CRNEZZ,C&B,Scan for crowns
450115,CRNEZZ,C&B,SCHEDULING
450115,CRNEZZ,C&B,Stain & Glaze
450115,INFCONT,MISC,Brux Porcelain
450115,INFCONT,MISC,C&B
450115,INFCONT,MISC,CAD Mill crown/coping
450115,INFCONT,MISC,Die Trim
450115,INFCONT,MISC,Fixed QC
450115,INFCONT,MISC,Scan for crowns
450115,INFCONT,MISC,SCHEDULING
450115,INFCONT,MISC,Sinter
449917,DENZIADSTE,CHAIRSIDE SERVICES,SCHEDULING
449917,DENZIADSTE,CHAIRSIDE SERVICES,BUSOFF
449917,PHOTOZRBASE,CHAIRSIDE SERVICES,CHAIRSIDE SERVICES
449917,DENZIADSTE,CHAIRSIDE SERVICES,CHAIRSIDE SERVICES
449917,PHOTOZRBASE,CHAIRSIDE SERVICES,REMQC
449917,DENZIADSTE,CHAIRSIDE SERVICES,REMQC
449917,PHOTOZRBASE,CHAIRSIDE SERVICES,SCHEDULING
449917,PHOTOZRBASE,CHAIRSIDE SERVICES,BUSOFF
440906,DIGBRUXCRN,C&B,CAD DESIGN
440906,DIGBRUXCRN,C&B,BUSOFF
440906,DIGBRUXCRN,C&B,FIXED QC
440906,DIGBRUXCRN,C&B,C&B
440906,DIGBRUXCRN,C&B,SCHEDULING
440906,DIGBRUXCRN,C&B,SINTER
440906,DIGBRUXCRN,C&B,STAINGLZ
450390,CRNDRCALLN,C&B,BUSOFF
450390,CRNDRCALLN,C&B,DIETRIM
450390,CRNDRCALLN,C&B,C&B
450390,CRNDRCALLN,C&B,FIXED QC
450390,CRNDRCALLN,C&B,CTS
450390,INFCONT,MISC,BUSOFF
450390,CRNDRCALLN,C&B,SCHEDULING
450390,INFCONT,MISC,C&B
450390,CRNEVALCB,C&B,BUSOFF
450390,INFCONT,MISC,DIETRIM
450390,CRNEVALCB,C&B,C&B
450390,INFCONT,MISC,FIXED QC
450390,CRNEVALCB,C&B,CTS
450390,INFCONT,MISC,SCHEDULING
450390,CRNEVALCB,C&B,DIETRIM
450390,CRNEVALCB,C&B,FIXED QC
450390,CRNEVALCB,C&B,SCHEDULING
450390,INFCONT,MISC,CTS
449198,CRNEZZ,C&B,C&B
449198,CRNEZZ,C&B,Brux Porcelain
449198,CRNEZZ,C&B,FIXED MODELS
449198,CRNEZZ,C&B,CAD Mill crown/coping
449198,CRNEZZ,C&B,Invoice and Ship
449198,CRNEZZ,C&B,Die Trim
449198,CRNEZZ,C&B,Outsource Design full contour
449198,CRNEZZ,C&B,Fixed QC
449198,CRNEZZ,C&B,Scan for crowns
449198,CRNEZZ,C&B,Impl Eval/Set TA
449198,CRNEZZ,C&B,Sinter
449198,CRNEZZ,C&B,SCHEDULING
449198,CRNEZZ,C&B,Stain & Glaze
449198,INFCONT,MISC,C&B
449198,INFCONT,MISC,Brux Porcelain
449198,INFCONT,MISC,CAD Mill crown/coping
449198,INFCONT,MISC,Die Trim
449198,INFCONT,MISC,Fixed QC
449198,INFCONT,MISC,FIXED MODELS
449198,INFCONT,MISC,Invoice and Ship
449198,INFCONT,MISC,Impl Eval/Set TA
449198,INFCONT,MISC,Outsource Design full contour
449198,INFCONT,MISC,Sinter
449198,INFCONT,MISC,Scan for crowns
449198,NOBTIABUT,IMPLANTS,Brux Porcelain
449198,INFCONT,MISC,SCHEDULING
449198,NOBTIABUT,IMPLANTS,Fixed QC
449198,INFCONT,MISC,Stain & Glaze
449198,NOBTIABUT,IMPLANTS,Scan for crowns
449198,NOBTIABUT,IMPLANTS,C&B
449198,NOBTIABUT,IMPLANTS,Sinter
449198,NOBTIABUT,IMPLANTS,CAD Mill crown/coping
449198,NOBTIABUT,IMPLANTS,Die Trim
449198,NOBTIABUT,IMPLANTS,FIXED MODELS
449198,NOBTIABUT,IMPLANTS,Impl Eval/Set TA
449198,NOBTIABUT,IMPLANTS,Invoice and Ship
449198,NOBTIABUT,IMPLANTS,Outsource Design full contour
449198,NOBTIABUT,IMPLANTS,SCHEDULING
449198,NOBTIABUT,IMPLANTS,Stain & Glaze
450289,ART-EVQC-CLDD,MISC,BUSOFF
450289,ART-EVQC-CLDD,MISC,CAD DESIGN
450289,ART-EVQC-CLDD,MISC,C&B
450289,ART-EVQC-CLDD,MISC,PORCELAIN
450289,DIGEMAXMCRN,C&B,BUSOFF
450289,ART-EVQC-CLDR,MISC,BUSOFF
450289,DIGEMAXMCRN,C&B,C&B
450289,ART-EVQC-CLDR,MISC,C&B
450289,DIGEMAXVEN,C&B,BUSOFF
450289,ART-EVQC-CLDR,MISC,CAD DESIGN
450289,DIGEMAXVEN,C&B,C&B
450289,ART-EVQC-CLDR,MISC,PORCELAIN
450289,DIGEMAXMCRN,C&B,CAD DESIGN
450289,DIGEMAXMCRN,C&B,PORCELAIN
450289,DIGEMAXVEN,C&B,CAD DESIGN
450289,DIGEMAXVEN,C&B,PORCELAIN
450162,CRNBRUX,C&B,CAD Mill crown/coping
450162,CRNBRUX,C&B,Brux Porcelain
450162,CRNBRUX,C&B,Die Trim
450162,CRNBRUX,C&B,C&B
450162,CRNBRUX,C&B,Outsource Design full contour
450162,CRNBRUX,C&B,FIXED MODELS
450162,INFCONT,MISC,C&B
450162,CRNBRUX,C&B,FIXED QC
450162,INFCONT,MISC,CAD Mill crown/coping
450162,CRNBRUX,C&B,Invoice and Ship
450162,INFCONT,MISC,FIXED QC
450162,CRNBRUX,C&B,Scan for crowns
450162,INFCONT,MISC,Invoice and Ship
450162,CRNBRUX,C&B,SCHEDULING
450162,INFCONT,MISC,Scan for crowns
450162,CRNBRUX,C&B,Sinter
450162,INFCONT,MISC,SCHEDULING
450162,CRNBRUX,C&B,Stain & Glaze
450162,INFCONT,MISC,Stain & Glaze
450162,INFCONT,MISC,Brux Porcelain
450162,INFCONT,MISC,Die Trim
450162,INFCONT,MISC,FIXED MODELS
450162,INFCONT,MISC,Outsource Design full contour
450162,INFCONT,MISC,Sinter
450228,IMPEVAL,IMPLANTS,BUSOFF
450228,IMPEVAL,IMPLANTS,C&B
450228,IMPEVAL,IMPLANTS,IMPLANTS
450444,CRNEZZ,C&B,Brux Porcelain
